Date/time,Sample,Details,soilmass_g,BulkDensity,soil_pctC,temperature,CO2(ppmv)
8/5/19 14:36,ANTExlP6Can0-5,43,50,7.741090533,1.015403926,25,10070.1
8/5/19 14:37,ANTExlP9Can0-5,44,50.02,5.406542446,1.068618982,25,10051.7
8/5/19 14:37,ANTExlP12Can0-5,45,50.02,5.472881226,0.996569811,25,2725.9
8/5/19 14:38,BCAddP6Can0-5,46,50,6.077403086,2.36697454,25,10442.5
8/5/19 14:39,BCAddP9Can0-5,47,50.02,4.486408758,3.363955776,25,12385
8/5/19 14:39,BCAddP11Can0-5,48,50,5.317926348,2.112808283,25,9625.1
8/5/19 14:40,BCCtrlP2Can0-5,49,50,3.61524941,2.720803132,25,4715.6
8/5/19 14:41,BCCtrlP3Can0-5,50,50,4.127302522,3.103976423,25,3936.5
8/5/19 14:41,BCCtrlP5Can0-5,51,49.98,4.886900975,2.926136488,25,5237.2
8/5/19 14:46,BCCtrlP4Can0-5,52,50.01,3.912825784,3.051334163,25,10069.9
8/5/19 14:47,BCExlP8Can0-5,53,50.01,3.080074032,2.468175494,25,8858.7
8/5/19 14:48,BCExlP10Can0-5,54,50.03,5.421888651,3.478743104,25,6657.3
8/5/19 14:48,ARBAddP3Can0-5,55,50,6.081960817,2.893464885,25,15261.5
8/5/19 14:49,ARBAddP8Can0-5,56,50.04,6.268287418,2.838307935,25,12208.5
8/5/19 14:50,ARBAddP9Can0-5,57,50,7.557864451,2.556952278,25,10284
8/5/19 14:51,ARBCtrlP2Can0-5,58,50,5.908133,3.657894291,25,18943.1
8/5/19 14:52,ARBCtrlP5Can0-5,59,50.01,6.864405573,3.176974668,25,16202.1
8/5/19 14:53,ARBCtrlP6Can0-5,60,50.04,6.885721715,2.414045036,25,12818
8/5/19 14:54,ARBExlP1Can0-5,61,49.98,7.453757348,3.765443398,25,4019.1
8/5/19 14:55,ARBExlP7Can0-5,62,49.99,4.58435403,2.948820289,25,15933.4
8/5/19 14:55,ARBExlP10Can0-5,63,50.01,5.953211491,2.789975877,25,14704.8
8/5/19 15:03,CCAddP4Can0-5,64,41.36,3.63030266,5.496050551,25,22268.7
8/5/19 15:03,CCAddP6Can0-5,65,49.99,2.902263254,5.5384163,25,2810.2
8/5/19 15:04,CCAddP11Can0-5,66,50.04,3.707268172,4.960470097,25,17415.4
8/5/19 15:04,CCCtrlP3Can0-5,67,26.17,4.284715531,4.98965572,25,5442.8
8/5/19 15:05,CCCtrlP7Can0-5,68,34.03,4.239693673,4.74882095,25,11323.8
8/5/19 15:06,CCCtrlP12Can0-5,69,50.02,2.229858526,5.354646547,25,31631.8
8/5/19 15:06,CCExlP2Can0-5,70,49.98,3.822913612,4.67942826,25,20160.5
8/5/19 15:07,CCExlP8Can0-5,71,32.24,3.55862298,4.31733105,25,10317.4
8/5/19 15:13,BPAddP9IC0-5,72,50,8.192851423,0.83861768,25,4654.7
8/5/19 15:14,BPAddP10IC0-5,73,50,8.016174296,0.296690057,25,3593.1
8/5/19 15:14,BPAddP11IC0-5,74,50,7.456488414,0.329214343,25,4052.8
8/5/19 15:15,BPAddP12IC0-5,75,50,7.838763701,0.201195068,25,2495.4
8/5/19 15:15,BPCtrlP3IC0-5,76,50,8.97876347,0.70714144,25,2780.5
8/5/19 15:16,BPCtrlP5IC0-5,77,50,7.690169048,0.751109014,25,2236.7
8/5/19 15:16,BPCtrlP6IC0-5,78,50,7.047090405,0.785467732,25,5944.3
8/5/19 15:17,BPCtrlP8IC0-5,79,50,8.662618587,0.877773837,25,4740.7
8/5/19 15:18,BPExlP1IC0-5,80,50,9.53965925,0.743341055,25,3415.3
8/5/19 15:19,BPExlP2IC0-5,81,50,10.32748793,0.25836579,25,1293.4
8/5/19 15:20,BPExlP4IC0-5,82,50,7.848225793,0.14957965,25,1270.7
8/5/19 15:20,BPExlP7IC0-5,83,50,7.687769317,0.235277439,25,5649.4
8/5/19 15:27,ANTAddP1IC0-5,84,50,7.094695146,0.966629535,25,5026.1
8/5/19 15:28,ANTAddP2IC0-5,85,50,7.294341342,0.903268669,25,3388.7
8/5/19 15:28,ANTAddP5IC0-5,86,50,5.752237107,0.785758565,25,2583.3
8/5/19 15:29,ANTAddP11IC0-5,87,50.01,5.977610859,0.957417906,25,9725.5
8/5/19 15:29,ANTCtrlP3IC0-5,88,50,5.469512315,1.2482971,25,5509.9
8/5/19 15:30,ANTCtrlP7IC0-5,89,50,6.204208757,0.800187753,25,4335
8/5/19 15:30,ANTCtrlP8IC0-5,90,50,6.619347224,1.009454196,25,3535.1
8/5/19 15:31,ANTCtrlP10IC0-5,91,50,6.256742605,0.909626717,25,6242.4
8/5/19 15:32,ANTExlP4IC0-5,92,50,5.608937181,0.67991975,25,3534.8
8/5/19 15:32,ANTExlP6IC0-5,93,50,7.741090533,1.216987751,25,9711.9
8/5/19 15:33,ANTExlP9IC0-5,94,50,5.406542446,0.662996448,25,6718.7
8/5/19 15:34,ANTExlP12IC0-5,95,50,5.472881226,1.043304807,25,4422.8
8/5/19 15:38,BCAddP1IC0-5,96,50,4.171439756,3.074864638,25,6114.8
8/5/19 15:39,BCAddP6IC0-5,97,49.97,6.077403086,2.01974027,25,5070.4
8/5/19 15:39,BCAddP9IC0-5,98,50,4.486408758,3.602372367,25,8455.2
8/5/19 15:40,BCAddP11IC0-5,99,50,5.317926348,2.970404602,25,6387.7
8/5/19 15:41,BCCtrlP2IC0-5,100,50,3.61524941,2.474617388,25,6033.1
8/5/19 15:42,BCCtrlP3IC0-5,101,50,4.127302522,2.693787365,25,5316.4
8/5/19 15:43,BCCtrlP5IC0-5,102,50,4.886900975,3.131220183,25,5485.1
8/5/19 15:44,BCCtrlP7IC0-5,103,50,6.311645241,2.972987529,25,9385.7
8/5/19 15:45,BCExlP4IC0-5,104,50,3.912825784,2.242433818,25,5894.2
8/5/19 15:46,BCExlP8IC0-5,105,50,3.080074032,3.06715799,25,6692.8
8/5/19 15:47,BCExlP10IC0-5,106,50,5.421888651,2.259327604,25,10194
8/5/19 15:47,BCExlP12IC0-5,107,50,4.683814244,2.178674507,25,11450.3
8/5/19 15:53,ARBAddP3IC0-5,108,50,6.081960817,2.008123243,25,13218.7
8/5/19 15:54,ARBAddP9IC0-5,109,50,7.557864451,2.163009113,25,7999.6
8/5/19 15:55,ARBAddP8IC0-5,110,50,6.268287418,2.140054891,25,8979.7
8/5/19 15:55,ARBAddP12IC0-5,111,50,4.956219479,2.249032316,25,7917.4
8/5/19 15:56,ARBCtrlP2IC0-5,112,50,5.908133,3.191465056,25,19953.9
8/5/19 15:57,ARBCtrlP5IC0-5,113,50,6.864405573,2.8182643,25,10273.9
8/5/19 15:58,ARBCtrlP6IC0-5,114,50,6.885721715,2.014242518,25,10616.8
8/5/19 15:59,ARBCtrlP11IC0-5,115,50,5.145876247,2.674657291,25,11263.8
8/5/19 15:59,ARBExlP1IC0-5,116,50,7.453757348,2.083135156,25,12429.3
8/5/19 16:00,ARBExlP4IC0-5,117,50,6.419871718,3.062555346,25,6385.1
8/5/19 16:01,ARBExlP7IC0-5,118,50,4.58435403,1.8554528,25,6783.6
8/5/19 16:02,ARBExlP10IC0-5,119,50,5.953211491,2.319237117,25,12689.8
8/5/19 16:08,CCAddP4IC0-5,120,50,3.63030266,5.191089022,25,17331.9
8/5/19 16:09,CCAddP6IC0-5,121,50,2.902263254,5.163524205,25,31440.4
8/5/19 16:09,CCAddP9IC0-5,122,50,4.771077394,5.050458117,25,23524.9
8/5/19 16:10,CCAddP11IC0-5,123,50,3.707268172,5.359284744,25,26349.1
8/5/19 16:10,CCCtrlP1IC0-5,124,50,4.470552745,5.618992515,25,23201.8
8/5/19 16:11,CCCtrlP3IC0-5,125,43.53,4.284715531,5.345874209,25,7970.1
8/5/19 16:12,CCCtrlP7IC0-5,126,50,4.239693673,5.168988179,25,24894.6
8/5/19 16:13,CCCtrlP12IC0-5,127,50,2.229858526,4.542097812,25,26051.1
8/5/19 16:14,CCExlP2IC0-5,128,50,3.822913612,4.138528622,25,17261.6
8/5/19 16:15,CCExlP5IC0-5,129,50,3.959424594,4.756612184,25,25592.8
8/5/19 16:16,CCExlP8IC0-5,130,50,3.55862298,4.705347382,25,19822.4
8/5/19 16:17,CCExlP10IC0-5,131,50,3.509211998,5.425960548,25,25033.8
8/5/19 16:18,blank,0,0,0,0,25,1359.1
8/8/19 12:35,BPAddP9IC0-5,72,50,8.192851423,0.83861768,25,7236.1
8/8/19 12:36,BPAddP10IC0-5,73,50,8.016174296,0.296690057,25,5333
8/8/19 12:36,BPAddP11IC0-5,74,50,7.456488414,0.329214343,25,6841.1
8/8/19 12:38,BPAddP12IC0-5,75,50,7.838763701,0.201195068,25,4590.8
8/8/19 12:40,BPCtrlP3IC0-5,76,50,8.97876347,0.70714144,25,3436.1
8/8/19 12:41,BPCtrlP5IC0-5,77,50,7.690169048,0.751109014,25,4657
8/8/19 12:42,BPCtrlP6IC0-5,78,50,7.047090405,0.785467732,25,3108.5
8/8/19 12:43,BPCtrlP8IC0-5,79,50,8.662618587,0.877773837,25,5956.8
8/8/19 12:43,BPExlP1IC0-5,80,50,9.53965925,0.743341055,25,6840
8/8/19 12:45,BPExlP2IC0-5,81,50,10.32748793,0.25836579,25,5558.3
8/8/19 12:46,BPExlP4IC0-5,82,50,7.848225793,0.14957965,25,2595.2
8/8/19 12:47,BPExlP7IC0-5,83,50,7.687769317,0.235277439,25,6288.6
8/8/19 12:54,ANTAddP1IC0-5,84,50,7.094695146,0.966629535,25,4843
8/8/19 12:54,ANTAddP2IC0-5,85,50,7.294341342,0.903268669,25,2593
8/8/19 12:55,ANTAddP5IC0-5,86,50,5.752237107,0.785758565,25,2453.6
8/8/19 12:55,ANTAddP11IC0-5,87,50.01,5.977610859,0.957417906,25,8914.9
8/8/19 12:56,ANTCtrlP3IC0-5,88,50,5.469512315,1.2482971,25,5747.4
8/8/19 12:57,ANTCtrlP7IC0-5,89,50,6.204208757,0.800187753,25,4331.9
8/8/19 12:57,ANTCtrlP8IC0-5,90,50,6.619347224,1.009454196,25,3452.8
8/8/19 12:58,ANTCtrlP10IC0-5,91,50,6.256742605,0.909626717,25,5447.5
8/8/19 12:59,ANTExlP4IC0-5,92,50,5.608937181,0.67991975,25,5143.4
8/8/19 13:00,ANTExlP6IC0-5,93,50,7.741090533,1.216987751,25,9211.6
8/8/19 13:01,ANTExlP9IC0-5,94,50,5.406542446,0.662996448,25,7702.4
8/8/19 13:01,ANTExlP12IC0-5,95,50,5.472881226,1.043304807,25,4192.2
8/8/19 13:05,BCAddP1IC0-5,96,50,4.171439756,3.074864638,25,7896.5
8/8/19 13:06,BCAddP6IC0-5,97,49.97,6.077403086,2.01974027,25,6590.4
8/8/19 13:06,BCAddP9IC0-5,98,50,4.486408758,3.602372367,25,8951.4
8/8/19 13:07,BCAddP11IC0-5,99,50,5.317926348,2.970404602,25,6497.8
8/8/19 13:08,BCCtrlP2IC0-5,100,50,3.61524941,2.474617388,25,6380.4
8/8/19 13:08,BCCtrlP3IC0-5,101,50,4.127302522,2.693787365,25,5880.7
8/8/19 13:09,BCCtrlP5IC0-5,102,50,4.886900975,3.131220183,25,5823.3
8/8/19 13:10,BCCtrlP7IC0-5,103,50,6.311645241,2.972987529,25,9756.9
8/8/19 13:11,BCExlP4IC0-5,104,50,3.912825784,2.242433818,25,5967.4
8/8/19 13:12,BCExlP8IC0-5,105,50,3.080074032,3.06715799,25,6705.4
8/8/19 13:13,BCExlP10IC0-5,106,50,5.421888651,2.259327604,25,7527.6
8/8/19 13:14,BCExlP12IC0-5,107,50,4.683814244,2.178674507,25,11177.4
8/8/19 13:19,ARBAddP3IC0-5,108,50,6.081960817,2.008123243,25,13558.9
8/8/19 13:20,ARBAddP9IC0-5,109,50,7.557864451,2.163009113,25,5989.6
8/8/19 13:21,ARBAddP8IC0-5,110,50,6.268287418,2.140054891,25,9746.6
8/8/19 13:21,ARBAddP12IC0-5,111,50,4.956219479,2.249032316,25,11371.8
8/8/19 13:22,ARBCtrlP2IC0-5,112,50,5.908133,3.191465056,25,23045.6
8/8/19 13:24,ARBCtrlP5IC0-5,113,50,6.864405573,2.8182643,25,17257
8/8/19 13:25,ARBCtrlP6IC0-5,114,50,6.885721715,2.014242518,25,14273.1
8/8/19 13:26,ARBCtrlP11IC0-5,115,50,5.145876247,2.674657291,25,14849.5
8/8/19 13:27,ARBExlP1IC0-5,116,50,7.453757348,2.083135156,25,17864.7
8/8/19 13:27,ARBExlP4IC0-5,117,50,6.419871718,3.062555346,25,6023.6
8/8/19 13:28,ARBExlP7IC0-5,118,50,4.58435403,1.8554528,25,7491.1
8/8/19 13:28,ARBExlP10IC0-5,119,50,5.953211491,2.319237117,25,14775.2
8/8/19 13:34,CCAddP4IC0-5,120,50,3.63030266,5.191089022,25,21021.5
8/8/19 13:35,CCAddP6IC0-5,121,50,2.902263254,5.163524205,25,7282.6
8/8/19 13:35,CCAddP9IC0-5,122,50,4.771077394,5.050458117,25,15781.4
8/8/19 13:36,CCAddP11IC0-5,123,50,3.707268172,5.359284744,25,12952.1
8/8/19 13:36,CCCtrlP1IC0-5,124,50,4.470552745,5.618992515,25,21478.5
8/8/19 13:37,CCCtrlP3IC0-5,125,43.53,4.284715531,5.345874209,25,17330.1
8/8/19 13:38,CCCtrlP7IC0-5,126,50,4.239693673,5.168988179,25,31911.6
8/8/19 13:40,CCCtrlP12IC0-5,127,50,2.229858526,4.542097812,25,28873.7
8/8/19 13:41,CCExlP2IC0-5,128,50,3.822913612,4.138528622,25,15743.3
8/8/19 13:41,CCExlP5IC0-5,129,50,3.959424594,4.756612184,25,31861.9
8/8/19 13:42,CCExlP8IC0-5,130,50,3.55862298,4.705347382,25,26719.7
8/8/19 13:44,CCExlP10IC0-5,131,50,3.509211998,5.425960548,25,33903.9
8/9/19 13:57,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,3001.2
8/9/19 13:57,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,7814.7
8/9/19 13:59,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,6474.5
8/9/19 13:59,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,5590.8
8/9/19 14:00,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,14418.3
8/9/19 14:01,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,3625.9
8/9/19 14:02,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,20233.5
8/9/19 14:02,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,17975.2
8/9/19 14:03,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,11340.3
8/9/19 14:04,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,28798.8
8/9/19 14:05,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,32112.8
8/9/19 14:06,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,16462.8
8/9/19 14:07,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,3032.6
8/9/19 14:07,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,41035.6
8/9/19 14:08,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,58234.4
8/9/19 14:12,BPAddP10Can0-5,28,50,8.016174296,0.748699901,25,5220.1
8/9/19 14:13,BPAddP11Can0-5,29,50.06,7.456488414,0.480290587,25,6160.2
8/9/19 14:14,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,6915.6
8/9/19 14:14,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,4851.4
8/9/19 14:15,BPCtrlP5Can0-5,32,50,7.690169048,0.341550557,25,4402.5
8/9/19 14:15,BPCtrlP6Can0-5,33,50.02,7.047090405,0.74836677,25,3879.9
8/9/19 14:16,BPExlP1Can0-5,34,50.01,9.53965925,0.32887608,25,6358
8/9/19 14:16,BPExlP2Can0-5,35,49.97,10.32748793,0.85753604,25,4791.9
8/9/19 14:17,BPExlP7Can0-5,36,49.98,7.687769317,0.734357098,25,6840.2
8/9/19 14:18,ANTAddP2Can0-5,37,50,7.294341342,1.076290476,25,7089.1
8/9/19 14:18,ANTAddP5Can0-5,38,50,5.752237107,1.114535498,25,5460.8
8/9/19 14:19,ANTAddP11Can0-5,39,50.05,5.977610859,1.342524322,25,11153.8
8/9/19 14:25,ANTCtrlP7Can0-5,40,50.01,6.204208757,1.031900995,25,2600.4
8/9/19 14:26,ANTCtrlP8Can0-5,41,50.03,6.619347224,1.043835458,25,1342.4
8/9/19 14:26,ANTCtrlP10Can0-5,42,50.01,6.256742605,1.160754753,25,5745.1
8/9/19 14:27,ANTExlP6Can0-5,43,50,7.741090533,1.015403926,25,9414.5
8/9/19 14:27,ANTExlP9Can0-5,44,50.02,5.406542446,1.068618982,25,9353.4
8/9/19 14:28,ANTExlP12Can0-5,45,50.02,5.472881226,0.996569811,25,1931.3
8/9/19 14:28,BCAddP6Can0-5,46,50,6.077403086,2.36697454,25,10927.5
8/9/19 14:29,BCAddP9Can0-5,47,50.02,4.486408758,3.363955776,25,12702
8/9/19 14:30,BCAddP11Can0-5,48,50,5.317926348,2.112808283,25,8653.3
8/9/19 14:31,BCCtrlP2Can0-5,49,50,3.61524941,2.720803132,25,2293.8
8/9/19 14:32,BCCtrlP3Can0-5,50,50,4.127302522,3.103976423,25,4047.2
8/9/19 14:32,BCCtrlP5Can0-5,51,49.98,4.886900975,2.926136488,25,9281.3
8/9/19 14:37,BCCtrlP4Can0-5,52,50.01,3.912825784,3.051334163,25,8527.7
8/9/19 14:38,BCExlP8Can0-5,53,50.01,3.080074032,2.468175494,25,8368
8/9/19 14:38,BCExlP10Can0-5,54,50.03,5.421888651,3.478743104,25,5111.6
8/9/19 14:39,ARBAddP3Can0-5,55,50,6.081960817,2.893464885,25,14407.5
8/9/19 14:39,ARBAddP8Can0-5,56,50.04,6.268287418,2.838307935,25,11260.9
8/9/19 14:40,ARBAddP9Can0-5,57,50,7.557864451,2.556952278,25,11183.6
8/9/19 14:41,ARBCtrlP2Can0-5,58,50,5.908133,3.657894291,25,18575.8
8/9/19 14:42,ARBCtrlP5Can0-5,59,50.01,6.864405573,3.176974668,25,13448.8
8/9/19 14:43,ARBCtrlP6Can0-5,60,50.04,6.885721715,2.414045036,25,12337.6
8/9/19 14:44,ARBExlP1Can0-5,61,49.98,7.453757348,3.765443398,25,4293.8
8/9/19 14:45,ARBExlP7Can0-5,62,49.99,4.58435403,2.948820289,25,15107.7
8/9/19 14:46,ARBExlP10Can0-5,63,50.01,5.953211491,2.789975877,25,12984.2
8/9/19 14:52,CCAddP4Can0-5,64,41.36,3.63030266,5.496050551,25,20673.4
8/9/19 14:53,CCAddP6Can0-5,65,49.99,2.902263254,5.5384163,25,2753.6
8/9/19 14:53,CCAddP11Can0-5,66,50.04,3.707268172,4.960470097,25,14666.4
8/9/19 14:57,CCCtrlP3Can0-5,67,26.17,4.284715531,4.98965572,25,2255.3
8/9/19 14:58,CCCtrlP7Can0-5,68,34.03,4.239693673,4.74882095,25,9974.3
8/9/19 14:58,CCCtrlP12Can0-5,69,50.02,2.229858526,5.354646547,25,35295.3
8/9/19 14:59,CCExlP2Can0-5,70,49.98,3.822913612,4.67942826,25,18684.7
8/9/19 14:59,CCExlP8Can0-5,71,32.24,3.55862298,4.31733105,25,10298
8/9/19 15:07,BPAddP9IC0-5,72,50,8.192851423,0.83861768,25,3292.6
8/9/19 15:07,BPAddP10IC0-5,73,50,8.016174296,0.296690057,25,2873.2
8/9/19 15:07,BPAddP11IC0-5,74,50,7.456488414,0.329214343,25,4161.9
8/9/19 15:08,BPAddP12IC0-5,75,50,7.838763701,0.201195068,25,2848.8
8/9/19 15:08,BPCtrlP3IC0-5,76,50,8.97876347,0.70714144,25,2571.8
8/9/19 15:09,BPCtrlP5IC0-5,77,50,7.690169048,0.751109014,25,3244
8/9/19 15:09,BPCtrlP6IC0-5,78,50,7.047090405,0.785467732,25,3343.3
8/9/19 15:09,BPCtrlP8IC0-5,79,50,8.662618587,0.877773837,25,3551.3
8/9/19 15:10,BPExlP1IC0-5,80,50,9.53965925,0.743341055,25,3616.7
8/9/19 15:10,BPExlP2IC0-5,81,50,10.32748793,0.25836579,25,2917.1
8/9/19 15:11,BPExlP4IC0-5,82,50,7.848225793,0.14957965,25,2763.4
8/9/19 15:14,BPExlP7IC0-5,83,50,7.687769317,0.235277439,25,3339.3
8/9/19 15:11,ANTAddP1IC0-5,84,50,7.094695146,0.966629535,25,5617.3
8/9/19 15:12,ANTAddP2IC0-5,85,50,7.294341342,0.903268669,25,2627
8/9/19 15:12,ANTAddP5IC0-5,86,50,5.752237107,0.785758565,25,2800.3
8/9/19 15:15,ANTAddP11IC0-5,87,50.01,5.977610859,0.957417906,25,3613.9
8/9/19 15:16,ANTCtrlP3IC0-5,88,50,5.469512315,1.2482971,25,3117.9
8/9/19 15:16,ANTCtrlP7IC0-5,89,50,6.204208757,0.800187753,25,3861.8
8/9/19 15:17,ANTCtrlP8IC0-5,90,50,6.619347224,1.009454196,25,3645.7
8/9/19 15:17,ANTCtrlP10IC0-5,91,50,6.256742605,0.909626717,25,2981.9
8/9/19 15:18,ANTExlP4IC0-5,92,50,5.608937181,0.67991975,25,2227
8/9/19 15:18,ANTExlP6IC0-5,93,50,7.741090533,1.216987751,25,3940.8
8/9/19 15:18,ANTExlP9IC0-5,94,50,5.406542446,0.662996448,25,3530.2
8/9/19 15:19,ANTExlP12IC0-5,95,50,5.472881226,1.043304807,25,4136.6
8/9/19 15:19,BCAddP1IC0-5,96,50,4.171439756,3.074864638,25,4934.1
8/9/19 15:20,BCAddP6IC0-5,97,49.97,6.077403086,2.01974027,25,4317.8
8/9/19 15:20,BCAddP9IC0-5,98,50,4.486408758,3.602372367,25,5470.7
8/9/19 15:21,BCAddP11IC0-5,99,50,5.317926348,2.970404602,25,4208.4
8/9/19 15:21,BCCtrlP2IC0-5,100,50,3.61524941,2.474617388,25,4033.8
8/9/19 15:21,BCCtrlP3IC0-5,101,50,4.127302522,2.693787365,25,3967
8/9/19 15:22,BCCtrlP5IC0-5,102,50,4.886900975,3.131220183,25,3654.6
8/9/19 15:22,BCCtrlP7IC0-5,103,50,6.311645241,2.972987529,25,5906.1
8/9/19 15:23,BCExlP4IC0-5,104,50,3.912825784,2.242433818,25,3810.3
8/9/19 15:23,BCExlP8IC0-5,105,50,3.080074032,3.06715799,25,3901.7
8/9/19 15:24,BCExlP10IC0-5,106,50,5.421888651,2.259327604,25,4995.5
8/9/19 15:24,BCExlP12IC0-5,107,50,4.683814244,2.178674507,25,6380.7
8/9/19 15:29,ARBAddP3IC0-5,108,50,6.081960817,2.008123243,25,5623.6
8/9/19 15:30,ARBAddP9IC0-5,109,50,7.557864451,2.163009113,25,4533.3
8/9/19 15:30,ARBAddP8IC0-5,110,50,6.268287418,2.140054891,25,6341.4
8/9/19 15:31,ARBAddP12IC0-5,111,50,4.956219479,2.249032316,25,4630.6
8/9/19 15:31,ARBCtrlP2IC0-5,112,50,5.908133,3.191465056,25,9754.1
8/9/19 15:32,ARBCtrlP5IC0-5,113,50,6.864405573,2.8182643,25,7154.5
8/9/19 15:33,ARBCtrlP6IC0-5,114,50,6.885721715,2.014242518,25,7046.9
8/9/19 15:34,ARBCtrlP11IC0-5,115,50,5.145876247,2.674657291,25,6588.4
8/9/19 15:36,ARBExlP1IC0-5,116,50,7.453757348,2.083135156,25,5662
8/9/19 15:36,ARBExlP4IC0-5,117,50,6.419871718,3.062555346,25,4850.3
8/9/19 15:37,ARBExlP7IC0-5,118,50,4.58435403,1.8554528,25,4131
8/9/19 15:37,ARBExlP10IC0-5,119,50,5.953211491,2.319237117,25,7164.9
8/9/19 15:41,CCAddP4IC0-5,120,50,3.63030266,5.191089022,25,11056.8
8/9/19 15:42,CCAddP6IC0-5,121,50,2.902263254,5.163524205,25,13935.9
8/9/19 15:44,CCAddP9IC0-5,122,50,4.771077394,5.050458117,25,10566.3
8/9/19 15:44,CCAddP11IC0-5,123,50,3.707268172,5.359284744,25,12307.8
8/9/19 15:45,CCCtrlP1IC0-5,124,50,4.470552745,5.618992515,25,14938.5
8/9/19 15:47,CCCtrlP3IC0-5,125,43.53,4.284715531,5.345874209,25,10342.9
8/9/19 15:47,CCCtrlP7IC0-5,126,50,4.239693673,5.168988179,25,12389.9
8/9/19 15:49,CCCtrlP12IC0-5,127,50,2.229858526,4.542097812,25,12986.8
8/9/19 15:49,CCExlP2IC0-5,128,50,3.822913612,4.138528622,25,7849.5
8/9/19 15:51,CCExlP5IC0-5,129,50,3.959424594,4.756612184,25,14177.6
8/9/19 15:52,CCExlP8IC0-5,130,50,3.55862298,4.705347382,25,13176.1
8/9/19 15:54,CCExlP10IC0-5,131,50,3.509211998,5.425960548,25,7525.2
8/13/19 13:40,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,3449.5
8/13/19 13:41,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,4320.2
8/13/19 13:41,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,3110.3
8/13/19 13:42,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,4024.2
8/13/19 13:42,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,8241.5
8/13/19 13:43,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,5261.2
8/13/19 13:44,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,10742.2
8/13/19 13:45,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,10111.5
8/13/19 13:46,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,3337.6
8/13/19 13:47,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,18141.9
8/13/19 13:47,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,17998.2
8/13/19 13:48,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,5910
8/13/19 13:49,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,2258.9
8/13/19 13:50,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,27482.4
8/13/19 13:50,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,14216.5
8/13/19 13:53,BPAddP10Can0-5,28,50,8.016174296,0.748699901,25,3490.9
8/13/19 13:54,BPAddP11Can0-5,29,50.06,7.456488414,0.480290587,25,5158.7
8/13/19 13:55,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,4225.6
8/13/19 13:55,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,6990.3
8/13/19 13:56,BPCtrlP5Can0-5,32,50,7.690169048,0.341550557,25,6469.3
8/13/19 13:57,BPCtrlP6Can0-5,33,50.02,7.047090405,0.74836677,25,5384.1
8/13/19 13:58,BPExlP1Can0-5,34,50.01,9.53965925,0.32887608,25,3426.1
8/13/19 13:59,BPExlP2Can0-5,35,49.97,10.32748793,0.85753604,25,6804.5
8/13/19 14:00,BPExlP7Can0-5,36,49.98,7.687769317,0.734357098,25,3842
8/13/19 14:01,ANTAddP2Can0-5,37,50,7.294341342,1.076290476,25,6831.9
8/13/19 14:02,ANTAddP5Can0-5,38,50,5.752237107,1.114535498,25,8253.2
8/13/19 14:03,ANTAddP11Can0-5,39,50.05,5.977610859,1.342524322,25,9000.2
8/13/19 14:09,ANTCtrlP7Can0-5,40,50.01,6.204208757,1.031900995,25,4484.9
8/13/19 14:09,ANTCtrlP8Can0-5,41,50.03,6.619347224,1.043835458,25,1254.5
8/13/19 14:10,ANTCtrlP10Can0-5,42,50.01,6.256742605,1.160754753,25,4431.3
8/13/19 14:10,ANTExlP6Can0-5,43,50,7.741090533,1.015403926,25,8248.7
