date,site,Plot,Treatment,Microsite,Cycle,HHMMSS,FTime,EFFLUX,RHcmbr%,Tsoil_C,Tsch_C
180816,BlackPoint,2,Exl,Can,3,11:12:19,4261,0.727,26.87,25.12,33.85
180816,BlackPoint,2,Exl,Can,4,11:14:16,4377.5,0.727,27.94,25.16,34.33
180816,BlackPoint,5,Ctrl,IC,2,11:20:12,4733.5,1.03,28.54,23.45,34.68
180816,BlackPoint,5,Ctrl,IC,3,11:22:01,4843,1.02,31.01,23.7,34.6
180816,BlackPoint,5,Ctrl,IC,4,11:23:54,4956,1,32.94,23.72,34.32
180816,BlackPoint,5,Ctrl,Can,1,11:26:02,5084,1.23,22.31,23.8,33.62
180816,BlackPoint,5,Ctrl,Can,2,11:27:26,5167.5,1.24,24.88,23.89,33.32
180816,BlackPoint,5,Ctrl,Can,3,11:28:44,5246,1.28,26.61,24.8,33.08
180816,BlackPoint,5,Ctrl,Can,4,11:30:14,5335.5,1.22,28.14,24.1,32.75
180816,BlackPoint,10,Add,IC,2,11:34:21,5583,1.67,22.71,25.76,32.54
180816,BlackPoint,10,Add,IC,3,11:35:21,5642.5,1.67,24.58,25.74,32.77
180816,BlackPoint,10,Add,IC,4,11:36:19,5700.5,1.68,25.88,25.74,33.01
180816,BlackPoint,10,Add,Can,1,11:38:06,5807.5,1.28,25.92,25.8,33.65
180816,BlackPoint,10,Add,Can,2,11:39:32,5894,1.29,28.83,25.85,34.1
180816,BlackPoint,10,Add,Can,3,11:40:58,5980,1.28,30.57,25.9,34.4
180816,BlackPoint,10,Add,Can,4,11:42:16,6058,1.3,31.59,25.95,34.69
180816,BlackPoint,4,Exl,IC,1,11:46:12,6294.5,0.83,20.09,26.04,35.51
180816,BlackPoint,4,Exl,IC,2,11:48:07,6409,0.725,22.75,26.16,35.87
180816,BlackPoint,4,Exl,IC,3,11:50:01,6523,0.748,24.61,26.3,36.16
180816,BlackPoint,4,Exl,IC,4,11:51:55,6637.5,0.748,26.33,26.43,36.27
180816,BlackPoint,4,Exl,Can,1,11:54:14,6776.5,1.07,17.44,27.02,36.62
180816,BlackPoint,4,Exl,Can,2,11:55:49,6871,1.1,20.33,26.68,36.69
180816,BlackPoint,4,Exl,Can,3,11:57:34,6975.5,1.07,22.38,26.78,36.87
180816,BlackPoint,4,Exl,Can,4,11:59:14,7076,1.08,23.93,26.88,37.06
180816,BlackPoint,8,Ctrl,IC,2,12:03:01,7303,1.54,24.96,26,37.44
180816,BlackPoint,8,Ctrl,IC,3,12:04:08,7370,1.49,26.86,25.96,37.69
180816,BlackPoint,8,Ctrl,IC,4,12:05:19,7441,1.5,28.16,25.98,37.79
180816,BlackPoint,8,Ctrl,Can,1,12:06:48,7530,1.84,20.43,26.2,38.03
180816,BlackPoint,8,Ctrl,Can,2,12:07:53,7595.5,1.88,23.99,26.35,38.02
180816,BlackPoint,8,Ctrl,Can,3,12:08:59,7661.5,1.84,26.42,26.46,37.88
180816,BlackPoint,8,Ctrl,Can,4,12:10:05,7727,1.83,28.03,26.55,37.73
180816,BlackPoint,11,Add,IC,1,12:13:28,7930.5,1.4,21.06,26.99,37.63
180816,BlackPoint,11,Add,IC,2,12:15:00,8022,1.22,25.95,26.91,37.46
180816,BlackPoint,11,Add,IC,3,12:16:31,8113.5,1.19,29.24,26.95,37.36
180816,BlackPoint,11,Add,IC,4,12:18:07,8209.5,1.16,31.51,27,37.43
180816,BlackPoint,11,Add,Can,1,12:19:44,8306,1.32,18.05,27.08,37.41
180816,BlackPoint,11,Add,Can,2,12:21:08,8390,1.3,21.2,27.16,37.37
180816,BlackPoint,11,Add,Can,3,12:22:25,8467,1.37,23.46,27.73,37.28
180816,BlackPoint,11,Add,Can,4,12:23:43,8545,1.34,25.3,27.3,37.25
